18177,http://www.Department1.University1.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department1.University1.edu,xxx-xxx-xxxx,Research13
19346,http://www.Department10.University1.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department10.University1.edu,xxx-xxx-xxxx,Research17
20409,http://www.Department11.University1.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department11.University1.edu,xxx-xxx-xxxx,Research13
21248,http://www.Department12.University1.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department12.University1.edu,xxx-xxx-xxxx,Research6
22464,http://www.Department13.University1.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department13.University1.edu,xxx-xxx-xxxx,Research6
23664,http://www.Department14.University1.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department14.University1.edu,xxx-xxx-xxxx,Research15
24730,http://www.Department15.University1.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department15.University1.edu,xxx-xxx-xxxx,Research5
25926,http://www.Department16.University1.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department16.University1.edu,xxx-xxx-xxxx,Research19
27151,http://www.Department17.University1.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department17.University1.edu,xxx-xxx-xxxx,Research4
28240,http://www.Department18.University1.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department18.University1.edu,xxx-xxx-xxxx,Research9
28284,http://www.Department18.University1.edu/AssociateProfessor12,AssociateProfessor12,AssociateProfessor12@Department18.University1.edu,xxx-xxx-xxxx,Research28
29325,http://www.Department2.University1.edu/AssociateProfessor10,AssociateProfessor10,AssociateProfessor10@Department2.University1.edu,xxx-xxx-xxxx,Research16
30422,http://www.Department3.University1.edu/AssociateProfessor10,AssociateProfessor10,AssociateProfessor10@Department3.University1.edu,xxx-xxx-xxxx,Research3
31669,http://www.Department4.University1.edu/AssociateProfessor8,AssociateProfessor8,AssociateProfessor8@Department4.University1.edu,xxx-xxx-xxxx,Research23
32668,http://www.Department5.University1.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department5.University1.edu,xxx-xxx-xxxx,Research1
33918,http://www.Department6.University1.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department6.University1.edu,xxx-xxx-xxxx,Research22
35103,http://www.Department7.University1.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department7.University1.edu,xxx-xxx-xxxx,Research5
36288,http://www.Department8.University1.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department8.University1.edu,xxx-xxx-xxxx,Research14
37240,http://www.Department9.University1.edu/AssociateProfessor9,AssociateProfessor9,AssociateProfessor9@Department9.University1.edu,xxx-xxx-xxxx,Research1
38410,http://www.Department0.University2.edu/AssociateProfessor9,AssociateProfessor9,AssociateProfessor9@Department0.University2.edu,xxx-xxx-xxxx,Research27
39388,http://www.Department1.University2.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department1.University2.edu,xxx-xxx-xxxx,Research0
40526,http://www.Department10.University2.edu/AssociateProfessor9,AssociateProfessor9,AssociateProfessor9@Department10.University2.edu,xxx-xxx-xxxx,Research12
41503,http://www.Department11.University2.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department11.University2.edu,xxx-xxx-xxxx,Research0
42645,http://www.Department12.University2.edu/AssociateProfessor10,AssociateProfessor10,AssociateProfessor10@Department12.University2.edu,xxx-xxx-xxxx,Research28
43826,http://www.Department13.University2.edu/AssociateProfessor8,AssociateProfessor8,AssociateProfessor8@Department13.University2.edu,xxx-xxx-xxxx,Research9
44951,http://www.Department14.University2.edu/AssociateProfessor9,AssociateProfessor9,AssociateProfessor9@Department14.University2.edu,xxx-xxx-xxxx,Research20
45989,http://www.Department15.University2.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department15.University2.edu,xxx-xxx-xxxx,Research22
46882,http://www.Department2.University2.edu/AssociateProfessor9,AssociateProfessor9,AssociateProfessor9@Department2.University2.edu,xxx-xxx-xxxx,Research4
47877,http://www.Department3.University2.edu/AssociateProfessor9,AssociateProfessor9,AssociateProfessor9@Department3.University2.edu,xxx-xxx-xxxx,Research22
48929,http://www.Department4.University2.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department4.University2.edu,xxx-xxx-xxxx,Research29
51096,http://www.Department6.University2.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department6.University2.edu,xxx-xxx-xxxx,Research10
52201,http://www.Department7.University2.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department7.University2.edu,xxx-xxx-xxxx,Research7
53299,http://www.Department8.University2.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department8.University2.edu,xxx-xxx-xxxx,Research16
54563,http://www.Department9.University2.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department9.University2.edu,xxx-xxx-xxxx,Research22
55717,http://www.Department0.University3.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department0.University3.edu,xxx-xxx-xxxx,Research19
56805,http://www.Department1.University3.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department1.University3.edu,xxx-xxx-xxxx,Research24
57910,http://www.Department10.University3.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department10.University3.edu,xxx-xxx-xxxx,Research1
58880,http://www.Department11.University3.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department11.University3.edu,xxx-xxx-xxxx,Research12
60068,http://www.Department12.University3.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department12.University3.edu,xxx-xxx-xxxx,Research16
61323,http://www.Department13.University3.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department13.University3.edu,xxx-xxx-xxxx,Research27
62459,http://www.Department14.University3.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department14.University3.edu,xxx-xxx-xxxx,Research22
63366,http://www.Department15.University3.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department15.University3.edu,xxx-xxx-xxxx,Research22
64339,http://www.Department16.University3.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department16.University3.edu,xxx-xxx-xxxx,Research24
65532,http://www.Department17.University3.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department17.University3.edu,xxx-xxx-xxxx,Research7
66700,http://www.Department18.University3.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department18.University3.edu,xxx-xxx-xxxx,Research20
67746,http://www.Department19.University3.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department19.University3.edu,xxx-xxx-xxxx,Research6
68789,http://www.Department2.University3.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department2.University3.edu,xxx-xxx-xxxx,Research27
69665,http://www.Department20.University3.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department20.University3.edu,xxx-xxx-xxxx,Research5
70708,http://www.Department3.University3.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department3.University3.edu,xxx-xxx-xxxx,Research9
71717,http://www.Department4.University3.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department4.University3.edu,xxx-xxx-xxxx,Research28
72888,http://www.Department5.University3.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department5.University3.edu,xxx-xxx-xxxx,Research1
74020,http://www.Department6.University3.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department6.University3.edu,xxx-xxx-xxxx,Research2
75103,http://www.Department7.University3.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department7.University3.edu,xxx-xxx-xxxx,Research1
76354,http://www.Department8.University3.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department8.University3.edu,xxx-xxx-xxxx,Research25
77594,http://www.Department9.University3.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department9.University3.edu,xxx-xxx-xxxx,Research0
73,http://www.Department0.University0.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department0.University0.edu,xxx-xxx-xxxx,Research20
160,http://www.Department0.University0.edu/AssociateProfessor12,AssociateProfessor12,AssociateProfessor12@Department0.University0.edu,xxx-xxx-xxxx,Research26
2799,http://www.Department10.University0.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department10.University0.edu,xxx-xxx-xxxx,Research16
4047,http://www.Department11.University0.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department11.University0.edu,xxx-xxx-xxxx,Research29
4115,http://www.Department11.University0.edu/AssociateProfessor13,AssociateProfessor13,AssociateProfessor13@Department11.University0.edu,xxx-xxx-xxxx,Research16
6408,http://www.Department13.University0.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department13.University0.edu,xxx-xxx-xxxx,Research11
6466,http://www.Department13.University0.edu/AssociateProfessor12,AssociateProfessor12,AssociateProfessor12@Department13.University0.edu,xxx-xxx-xxxx,Research12
7693,http://www.Department14.University0.edu/AssociateProfessor10,AssociateProfessor10,AssociateProfessor10@Department14.University0.edu,xxx-xxx-xxxx,Research19
8625,http://www.Department2.University0.edu/AssociateProfessor10,AssociateProfessor10,AssociateProfessor10@Department2.University0.edu,xxx-xxx-xxxx,Research3
9686,http://www.Department3.University0.edu/AssociateProfessor10,AssociateProfessor10,AssociateProfessor10@Department3.University0.edu,xxx-xxx-xxxx,Research5
11808,http://www.Department5.University0.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department5.University0.edu,xxx-xxx-xxxx,Research28
12951,http://www.Department6.University0.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department6.University0.edu,xxx-xxx-xxxx,Research26
13899,http://www.Department7.University0.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department7.University0.edu,xxx-xxx-xxxx,Research9
15089,http://www.Department8.University0.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department8.University0.edu,xxx-xxx-xxxx,Research25
16263,http://www.Department9.University0.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department9.University0.edu,xxx-xxx-xxxx,Research12
17216,http://www.Department0.University1.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department0.University1.edu,xxx-xxx-xxxx,Research6
18180,http://www.Department1.University1.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department1.University1.edu,xxx-xxx-xxxx,Research7
19350,http://www.Department10.University1.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department10.University1.edu,xxx-xxx-xxxx,Research22
20412,http://www.Department11.University1.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department11.University1.edu,xxx-xxx-xxxx,Research9
21252,http://www.Department12.University1.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department12.University1.edu,xxx-xxx-xxxx,Research24
22469,http://www.Department13.University1.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department13.University1.edu,xxx-xxx-xxxx,Research6
23669,http://www.Department14.University1.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department14.University1.edu,xxx-xxx-xxxx,Research11
24734,http://www.Department15.University1.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department15.University1.edu,xxx-xxx-xxxx,Research25
25930,http://www.Department16.University1.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department16.University1.edu,xxx-xxx-xxxx,Research25
27156,http://www.Department17.University1.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department17.University1.edu,xxx-xxx-xxxx,Research21
28243,http://www.Department18.University1.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department18.University1.edu,xxx-xxx-xxxx,Research22
28288,http://www.Department18.University1.edu/AssociateProfessor13,AssociateProfessor13,AssociateProfessor13@Department18.University1.edu,xxx-xxx-xxxx,Research21
29329,http://www.Department2.University1.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department2.University1.edu,xxx-xxx-xxxx,Research9
30426,http://www.Department3.University1.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department3.University1.edu,xxx-xxx-xxxx,Research0
31674,http://www.Department4.University1.edu/AssociateProfessor9,AssociateProfessor9,AssociateProfessor9@Department4.University1.edu,xxx-xxx-xxxx,Research27
32672,http://www.Department5.University1.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department5.University1.edu,xxx-xxx-xxxx,Research0
33922,http://www.Department6.University1.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department6.University1.edu,xxx-xxx-xxxx,Research12
35107,http://www.Department7.University1.edu/AssociateProfessor8,AssociateProfessor8,AssociateProfessor8@Department7.University1.edu,xxx-xxx-xxxx,Research5
36292,http://www.Department8.University1.edu/AssociateProfessor8,AssociateProfessor8,AssociateProfessor8@Department8.University1.edu,xxx-xxx-xxxx,Research17
37243,http://www.Department9.University1.edu/AssociateProfessor10,AssociateProfessor10,AssociateProfessor10@Department9.University1.edu,xxx-xxx-xxxx,Research2
39347,http://www.Department1.University2.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department1.University2.edu,xxx-xxx-xxxx,Research26
39393,http://www.Department1.University2.edu/AssociateProfessor12,AssociateProfessor12,AssociateProfessor12@Department1.University2.edu,xxx-xxx-xxxx,Research28
41456,http://www.Department11.University2.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department11.University2.edu,xxx-xxx-xxxx,Research26
41507,http://www.Department11.University2.edu/AssociateProfessor12,AssociateProfessor12,AssociateProfessor12@Department11.University2.edu,xxx-xxx-xxxx,Research29
42648,http://www.Department12.University2.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department12.University2.edu,xxx-xxx-xxxx,Research25
43829,http://www.Department13.University2.edu/AssociateProfessor9,AssociateProfessor9,AssociateProfessor9@Department13.University2.edu,xxx-xxx-xxxx,Research11
44956,http://www.Department14.University2.edu/AssociateProfessor10,AssociateProfessor10,AssociateProfessor10@Department14.University2.edu,xxx-xxx-xxxx,Research10
45994,http://www.Department15.University2.edu/AssociateProfessor8,AssociateProfessor8,AssociateProfessor8@Department15.University2.edu,xxx-xxx-xxxx,Research25
46886,http://www.Department2.University2.edu/AssociateProfessor10,AssociateProfessor10,AssociateProfessor10@Department2.University2.edu,xxx-xxx-xxxx,Research6
48883,http://www.Department4.University2.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department4.University2.edu,xxx-xxx-xxxx,Research21
49936,http://www.Department5.University2.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department5.University2.edu,xxx-xxx-xxxx,Research8
51101,http://www.Department6.University2.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department6.University2.edu,xxx-xxx-xxxx,Research27
52204,http://www.Department7.University2.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department7.University2.edu,xxx-xxx-xxxx,Research11
53303,http://www.Department8.University2.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department8.University2.edu,xxx-xxx-xxxx,Research22
54567,http://www.Department9.University2.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department9.University2.edu,xxx-xxx-xxxx,Research16
55722,http://www.Department0.University3.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department0.University3.edu,xxx-xxx-xxxx,Research23
56809,http://www.Department1.University3.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department1.University3.edu,xxx-xxx-xxxx,Research15
57914,http://www.Department10.University3.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department10.University3.edu,xxx-xxx-xxxx,Research28
58883,http://www.Department11.University3.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department11.University3.edu,xxx-xxx-xxxx,Research20
60071,http://www.Department12.University3.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department12.University3.edu,xxx-xxx-xxxx,Research15
61328,http://www.Department13.University3.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department13.University3.edu,xxx-xxx-xxxx,Research27
62462,http://www.Department14.University3.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department14.University3.edu,xxx-xxx-xxxx,Research29
63369,http://www.Department15.University3.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department15.University3.edu,xxx-xxx-xxxx,Research6
64343,http://www.Department16.University3.edu/AssociateProfessor8,AssociateProfessor8,AssociateProfessor8@Department16.University3.edu,xxx-xxx-xxxx,Research28
65536,http://www.Department17.University3.edu/AssociateProfessor8,AssociateProfessor8,AssociateProfessor8@Department17.University3.edu,xxx-xxx-xxxx,Research29
66705,http://www.Department18.University3.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department18.University3.edu,xxx-xxx-xxxx,Research2
67749,http://www.Department19.University3.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department19.University3.edu,xxx-xxx-xxxx,Research5
68794,http://www.Department2.University3.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department2.University3.edu,xxx-xxx-xxxx,Research24
69670,http://www.Department20.University3.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department20.University3.edu,xxx-xxx-xxxx,Research20
70712,http://www.Department3.University3.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department3.University3.edu,xxx-xxx-xxxx,Research21
71720,http://www.Department4.University3.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department4.University3.edu,xxx-xxx-xxxx,Research10
72893,http://www.Department5.University3.edu/AssociateProfessor8,AssociateProfessor8,AssociateProfessor8@Department5.University3.edu,xxx-xxx-xxxx,Research22
74024,http://www.Department6.University3.edu/AssociateProfessor7,AssociateProfessor7,AssociateProfessor7@Department6.University3.edu,xxx-xxx-xxxx,Research5
75107,http://www.Department7.University3.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department7.University3.edu,xxx-xxx-xxxx,Research18
76357,http://www.Department8.University3.edu/AssociateProfessor6,AssociateProfessor6,AssociateProfessor6@Department8.University3.edu,xxx-xxx-xxxx,Research8
77597,http://www.Department9.University3.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department9.University3.edu,xxx-xxx-xxxx,Research1
81,http://www.Department0.University0.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department0.University0.edu,xxx-xxx-xxxx,Research5
166,http://www.Department0.University0.edu/AssociateProfessor13,AssociateProfessor13,AssociateProfessor13@Department0.University0.edu,xxx-xxx-xxxx,Research29
2803,http://www.Department10.University0.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department10.University0.edu,xxx-xxx-xxxx,Research25
4054,http://www.Department11.University0.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department11.University0.edu,xxx-xxx-xxxx,Research1
5307,http://www.Department12.University0.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department12.University0.edu,xxx-xxx-xxxx,Research20
6412,http://www.Department13.University0.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department13.University0.edu,xxx-xxx-xxxx,Research6
6472,http://www.Department13.University0.edu/AssociateProfessor13,AssociateProfessor13,AssociateProfessor13@Department13.University0.edu,xxx-xxx-xxxx,Research1
7699,http://www.Department14.University0.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department14.University0.edu,xxx-xxx-xxxx,Research23
8630,http://www.Department2.University0.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department2.University0.edu,xxx-xxx-xxxx,Research0
9691,http://www.Department3.University0.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department3.University0.edu,xxx-xxx-xxxx,Research15
11812,http://www.Department5.University0.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department5.University0.edu,xxx-xxx-xxxx,Research9
12959,http://www.Department6.University0.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department6.University0.edu,xxx-xxx-xxxx,Research3
13903,http://www.Department7.University0.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department7.University0.edu,xxx-xxx-xxxx,Research9
15094,http://www.Department8.University0.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department8.University0.edu,xxx-xxx-xxxx,Research28
16268,http://www.Department9.University0.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department9.University0.edu,xxx-xxx-xxxx,Research25
17220,http://www.Department0.University1.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department0.University1.edu,xxx-xxx-xxxx,Research15
18184,http://www.Department1.University1.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department1.University1.edu,xxx-xxx-xxxx,Research5
19354,http://www.Department10.University1.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department10.University1.edu,xxx-xxx-xxxx,Research4
20416,http://www.Department11.University1.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department11.University1.edu,xxx-xxx-xxxx,Research0
21255,http://www.Department12.University1.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department12.University1.edu,xxx-xxx-xxxx,Research15
22473,http://www.Department13.University1.edu/AssociateProfessor4,AssociateProfessor4,AssociateProfessor4@Department13.University1.edu,xxx-xxx-xxxx,Research1
23672,http://www.Department14.University1.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department14.University1.edu,xxx-xxx-xxxx,Research1
24738,http://www.Department15.University1.edu/AssociateProfessor5,AssociateProfessor5,AssociateProfessor5@Department15.University1.edu,xxx-xxx-xxxx,Research2
25933,http://www.Department16.University1.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department16.University1.edu,xxx-xxx-xxxx,Research20
27161,http://www.Department17.University1.edu/AssociateProfessor3,AssociateProfessor3,AssociateProfessor3@Department17.University1.edu,xxx-xxx-xxxx,Research26
28248,http://www.Department18.University1.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department18.University1.edu,xxx-xxx-xxxx,Research21
29287,http://www.Department2.University1.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department2.University1.edu,xxx-xxx-xxxx,Research19
30383,http://www.Department3.University1.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department3.University1.edu,xxx-xxx-xxxx,Research13
30430,http://www.Department3.University1.edu/AssociateProfessor12,AssociateProfessor12,AssociateProfessor12@Department3.University1.edu,xxx-xxx-xxxx,Research6
31677,http://www.Department4.University1.edu/AssociateProfessor10,AssociateProfessor10,AssociateProfessor10@Department4.University1.edu,xxx-xxx-xxxx,Research16
32676,http://www.Department5.University1.edu/AssociateProfessor8,AssociateProfessor8,AssociateProfessor8@Department5.University1.edu,xxx-xxx-xxxx,Research16
33927,http://www.Department6.University1.edu/AssociateProfessor8,AssociateProfessor8,AssociateProfessor8@Department6.University1.edu,xxx-xxx-xxxx,Research20
35111,http://www.Department7.University1.edu/AssociateProfessor9,AssociateProfessor9,AssociateProfessor9@Department7.University1.edu,xxx-xxx-xxxx,Research13
36296,http://www.Department8.University1.edu/AssociateProfessor9,AssociateProfessor9,AssociateProfessor9@Department8.University1.edu,xxx-xxx-xxxx,Research13
37247,http://www.Department9.University1.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department9.University1.edu,xxx-xxx-xxxx,Research13
39351,http://www.Department1.University2.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department1.University2.edu,xxx-xxx-xxxx,Research17
39397,http://www.Department1.University2.edu/AssociateProfessor13,AssociateProfessor13,AssociateProfessor13@Department1.University2.edu,xxx-xxx-xxxx,Research12
41461,http://www.Department11.University2.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department11.University2.edu,xxx-xxx-xxxx,Research3
42601,http://www.Department12.University2.edu/AssociateProfessor0,AssociateProfessor0,AssociateProfessor0@Department12.University2.edu,xxx-xxx-xxxx,Research28
42653,http://www.Department12.University2.edu/AssociateProfessor12,AssociateProfessor12,AssociateProfessor12@Department12.University2.edu,xxx-xxx-xxxx,Research10
43833,http://www.Department13.University2.edu/AssociateProfessor10,AssociateProfessor10,AssociateProfessor10@Department13.University2.edu,xxx-xxx-xxxx,Research23
44960,http://www.Department14.University2.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department14.University2.edu,xxx-xxx-xxxx,Research11
45999,http://www.Department15.University2.edu/AssociateProfessor9,AssociateProfessor9,AssociateProfessor9@Department15.University2.edu,xxx-xxx-xxxx,Research6
46889,http://www.Department2.University2.edu/AssociateProfessor11,AssociateProfessor11,AssociateProfessor11@Department2.University2.edu,xxx-xxx-xxxx,Research27
48887,http://www.Department4.University2.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department4.University2.edu,xxx-xxx-xxxx,Research18
49939,http://www.Department5.University2.edu/AssociateProfessor1,AssociateProfessor1,AssociateProfessor1@Department5.University2.edu,xxx-xxx-xxxx,Research18
51104,http://www.Department6.University2.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department6.University2.edu,xxx-xxx-xxxx,Research16
52209,http://www.Department7.University2.edu/AssociateProfessor2,AssociateProfessor2,AssociateProfessor2@Department7.University2.edu,xxx-xxx-xxxx,Research12
